Customer ID,Customer Name,Shipping Address,City,Customer Type,Location,Account Status,Longitude,Latitude
2469,Foodsmart - Armitage,2901 W Armitage Ave,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.6996319,41.9171558
2471,Target Store T-1070,3050 N Lewis Ave,Waukegan,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.8568375,42.4078115
2474,Target Store T-1166,5580 Northwest Hwy,Crystal Lake,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.3055542,42.2291665
2475,Target Store T-0894,2701 Plainfield Rd,Joliet,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.15368769999999,41.5772082
2479,Target Store T-2081,800 Broadview Village Sq,Broadview,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.85083179999999,41.8550927
2488,Target Store T-1213,13460 S Archer Ave,Lemont,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.00435329999999,41.644552
2489,Target Store T-0810,6560 E State St,Rockford,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.988348,42.2703164
2490,Target Store T-2078,1940 W 33rd St,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.6743175,41.83615930000001
2492,Target Store T-1924,6525 W Diversey Ave,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.7897876,41.9299378
2493,Buddy Guy's Legends,700 S Wabash Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.626159,41.872964
2497,Target Store T-3252,4945 Dempster St,Skokie,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.7518231,42.0403619
2502,Target Store T-2824,480 W Washington St,East Peoria,Off Premise,Illinois,<b class=pill-green>Active</b>,-89.5835055,40.672476
2503,Marshall's Landing - Catering,222 W Merchandise Mart Plaza,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6354498,41.8884096
2504,Artale's Wine Company,6876 Spring Creek Rd,Rockford,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-88.9818449,42.2974773
2506,Barrel and Rye,477 S 3rd St,Geneva,On Premise,Illinois,<b class=pill-green>Active</b>,-88.30871999999999,41.882822
2507,Lottie's Pub,1925 W Cortland Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.67618419999999,41.9157103
2508,Kizuki Ramen and Izakaya,1482 N Miwaukee Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6751883,41.9087944
2510,Parson's Chicken & Fish - Armitage Ave,2946-2952 W Armitage Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.70124439999999,41.9177074
2521,Malloy's Finest - Glen Ellyn,580 Roosevelt Rd,Glen Ellyn,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.0638879,41.8597226
2525,Hoja Santa,722 Lake St,Oak Park,On Premise,Illinois,<b class=pill-green>Active</b>,-87.79381690000001,41.8887988
2526,Whole Foods - Sauganash,6020 N Cicero Ave,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.748682,41.990645
2529,Whole Foods - West Loop,1 N Halsted St,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.6469767,41.8821688
2530,Whole Foods - Edgewater,6009 N Broadway St,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.6598109,41.9911446
2534,Whole Foods - South Loop,1101 S Canal St,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.6388767,41.86752329999999
2539,Whole Foods - Elmhurst,215 S IL-83,Elmhurst,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.9604952,41.8939983
2542,Whole Foods - Evanston,1640 Chicago Ave,Evanston,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.67953129999999,42.04753770000001
2547,Whole Foods - Naperville,2607 W 75th St,Naperville,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.1997473,41.7489072
2549,Whole Foods - Willowbrook,6300 Kingery Hwy,Willowbrook,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.9479549,41.7716897
2553,Frontier,1072 N Milwaukee Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6635661,41.9012113
2555,Binny's - Algonquin,844 S Randall Rd,Algonquin,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.3396451,42.1579523
2556,Binny's - Arlington Heights,35 W Rand Rd,Arlington Heights,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.9834717,42.11282550000001
2557,Binny's - Bloomingdale,353 Army Trail Rd,Bloomingdale,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.10864629999999,41.9398321
2561,Binny's - Grand,213 W Grand Ave,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.63536959999999,41.891275
2565,Binny's - Logan Square,3934 W Diversey Ave,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.72611189999999,41.93216
2572,Binny's - Glen Ellyn,670 Roosevelt Rd,Glen Ellyn,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.05930529999999,41.8605765
2573,Binny's - Glencoe,85 N Green Bay Rd,Glencoe,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.7454061,42.1198196
2577,Binny's - McHenry,4610 W Elm St,Mchenry,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.28781549999999,42.3483182
2599,Lulu's-Taco Diablo-Five & Dime,1026 Davis St,Evanston,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6863463,42.0468628
2600,Smylie Brothers Restaurant,1615 Oak Ave,Evanston,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.68642299999999,42.0476365
2601,Bar Roma,5101 N Clark St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.66808209999999,41.9744963
2602,Big Jones,5347 N Clark St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.66795719999999,41.9794496
2603,Dryhop Brewers,3155 N Broadway St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.644244,41.9393146
2605,Corridor Brewery and Provisions,3446 N Southport Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.66414859999999,41.9447567
2609,Mariano's #502 - Vernon Hills,1720 N Milwaukee Ave,Vernon Hills,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.950788,42.2569808
2610,Mariano's #503 - Benton Pl,333 E Benton Pl,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.6184837,41.8852691
2611,Mariano's #504 - Western,3350 N Western Ave,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.6900074,41.9422083
2612,Mariano's #505 - Palatine,545 N Hicks Rd,Palatine,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.031876,42.1199166
2617,Mariano's #510 - Harwood Hts,7401 W Lawrence Ave,Harwood Heights,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.81275309999999,41.9653573
2619,Mariano's #512 - South Loop,1615 S Clark St,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.6296651,41.859366
2621,Mariano's #514 - Lake Zurich,1350 E IL-22,Lake Zurich,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.0606038,42.1987867
2622,Mariano's #515 - Ravenswood,1800 W Lawrence Ave,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.6749869,41.9690637
2624,Mariano's #517 - Oak Lawn,11000 S Cicero Ave,Oak Lawn,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.7417303,41.6932669
2630,Mariano's #523 - Gurnee,6655 Grand Ave,Gurnee,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.9661634,42.3856474
2631,Mariano's #524 - Northfield,1822 Willow Rd,Northfield,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.7712598,42.1000321
2650,Mariano's #543 - Lombard,345 W Roosevelt Rd,Lombard,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.0256084,41.8583749
2654,Campus Pantry,112 E Green St,Champaign,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.23748499999999,40.1104327
2660,Avondale Tap,3634 W Belmont Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.71878169999999,41.9394706
2662,Butterfield Country Club,2800 Midwest Rd,Oak Brook,On Premise,Illinois,<b class=pill-green>Active</b>,-87.9750959,41.835087
2663,Prestige Liquors - Westmont,6249 S Cass Ave,Westmont,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.97394369999999,41.774597
2665,Famous Liquor - Forest Park,7714 Madison St,Forest Park,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.81752960000001,41.8791261
2666,Parker's Restaurant & Bar,1000 31st St,Downers Grove,On Premise,Illinois,<b class=pill-green>Active</b>,-88.01188549999999,41.8314833
2677,Swift & Sons/Cold Storage,1000 W Fulton Market,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.6526547,41.887099
2679,Little Goat Diner,818-822 W Randolph St,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.64826740000001,41.8846677
2686,Victory Meat & Seafood,116 N York St,Elmhurst,On Premise,Illinois,<b class=pill-green>Active</b>,-87.94033519999999,41.90042649999999
2687,The Pride of Carol Stream,260 S Schmale Rd,Carol Stream,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.1023632,41.8971234
2688,Santori's Liquors,3529 Ridge Rd,Lansing,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.531111,41.5640027
2695,BP - The Pride of Lake County,20915 N Quentin Rd,Kildeer,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.06213129999999,42.1664242
2697,Ace Bounce,230 N Clark St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6312214,41.8865233
2698,Cafe Ba Ba Reeba,2024-2028 N Halsted St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6489581,41.9189659
2700,Beatrix - Clark,519 N Clark St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.63083309999999,41.8914857
2703,Mon Ami Gabi,2300 N Lincoln Park W,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.637028,41.9242102
2704,Ambassador Chicago Hotel,1301-1309 N State Pkwy,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.6284696,41.9060542
2705,Ramen-San,219 N Green St,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.6482788,41.8862337
2706,Three Dots and a Dash,435 N Clark St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6307448,41.8902505
2711,Royal Fox Country Club,4405 Royal and Ancient Dr,St Charles,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-88.2691706,41.9458115
2715,Bub City,435-437 N Clark St,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.6307448,41.8902505
2716,Hub 51/Sub 51,51 W Hubbard St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.62981429999999,41.889837
2717,R.J. Grunts,2054-2056 N Lincoln Park W,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6366702,41.9200323
2719,Barcocina,2901 N Sheffield Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.65360439999999,41.9346952
2720,Lil' Ba-Ba-Reeba!,441 N Clark St,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.63076409999999,41.8904253
2721,Hopleaf Bar,5148 N Clark St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.66855959999999,41.9758184
2723,HP Food & Beverages,1855 Deerfield Rd,Highland Park,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.8253088,42.1711021
2724,Lakeshore Sports & Fitness - Fullerton,1320 W Fullerton Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6616561,41.9257582
2725,Left Coast Food + Juice,2870-2878 N Lincoln Ave,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.66098599999999,41.933976
2726,Bistro Campagne,4518 N Lincoln Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6855564,41.9636612
2735,Hamburger Jones,551-555 S York St,Elmhurst,On Premise,Illinois,<b class=pill-green>Active</b>,-87.93973849999999,41.8834496
2736,Foxtrot - Division St,1722 W Division St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.67086569999999,41.9035461
2737,Foxtrot - Lake,1019 W Lake St,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.65294780000001,41.8853578
2738,Foxtrot - Lincoln Park,900-902 W Armitage Ave,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.65115759999999,41.9182831
2739,Foxtrot - Chicago Ave,114 W Chicago Ave,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.63190659999999,41.8968419
2742,MCA - Marisol,220 E Chicago Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.62102899999999,41.8971824
2745,Twisted Spoke,501 N Ogden Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.65851579999999,41.8913413
2746,Etta,1840-1842 W North Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6742409,41.9106919
2756,Welcome to the Farm,15 W Illinois St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.62869839999999,41.8906339
2759,Porter Kitchen & Deck,150 N Riverside Plz,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6385344,41.88536939999999
2760,Highline Bar and Lounge,169 W Kinzie St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6338286,41.8890299
2762,Brickhouse Tavern,3647 N Clark St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.65733709999999,41.9486217
2764,Chestnut Mountain Resort,8700 W Chestnut Rd,Galena,On Premise,Illinois,<b class=pill-green>Active</b>,-90.39389299999999,42.3188113
2767,Pacific Standard Time,141 W Erie St,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.6329428,41.8938571
2768,Disotto,310 Green Bay Rd,Highwood,On Premise,Illinois,<b class=pill-green>Active</b>,-87.8104297,42.2022803
2771,Mia Francesca Corp,3311 N Clark St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6521963,41.9421551
2772,La Sorella di Francesca,18 W Jefferson Ave,Naperville,On Premise,Illinois,<b class=pill-green>Active</b>,-88.14854269999999,41.7727158
2773,Francesca's North,1145 Church St,Northbrook,On Premise,Illinois,<b class=pill-green>Active</b>,-87.8254302,42.1318103
2775,Francesca's by the River,200 S 2nd St,St Charles,On Premise,Illinois,<b class=pill-green>Active</b>,-88.3148125,41.9114777
2776,Francesca's Amici,174 N York St,Elmhurst,On Premise,Illinois,<b class=pill-green>Active</b>,-87.94023439999999,41.9024847
2778,Francesca's Tavola,208 S Arlington Heights Rd,Arlington Heights,On Premise,Illinois,<b class=pill-green>Active</b>,-87.9808166,42.0794329
2780,Francesca's Vicinato,12960 S LaGrange Rd,Palos Park,On Premise,Illinois,<b class=pill-green>Active</b>,-87.85512110000001,41.6547385
2786,Francesca's on Chestnut,200 E Chestnut St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.62137609999999,41.8986235
2788,Poor Phil's Oyster Bar,139 S Marion St,Oak Park,On Premise,Illinois,<b class=pill-green>Active</b>,-87.8026835,41.8857146
2789,Estereo - Logan Sq,2450 N Milwaukee Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.70219299999999,41.925662
2790,Woodman's - Rockford,3155 McFarland Rd,Rockford,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.9747436,42.3073008
2791,Woodman's - North Aurora,151 Hansen Blvd,North Aurora,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.36976279999999,41.8041407
2792,Woodman's - Carpentersville,2100 Randall Rd,Carpentersville,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.338402,42.119763
2796,Capri Ristorante,324 Burr Ridge Pkwy,Burr Ridge,On Premise,Illinois,<b class=pill-green>Active</b>,-87.9112696,41.7510596
2797,Crusade Burger Bar,209 S Bridge St,Yorkville,On Premise,Illinois,<b class=pill-green>Active</b>,-88.44716439999999,41.6419772
2798,Sovereign,24216 W Lockport St,Plainfield,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-88.20799719999999,41.6087046
2804,Mimi's Liquor,453 E Cass St,Joliet,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.0708564,41.5284369
2806,Highlands,109 Eagle Ridge Dr,Galena,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-90.33885909999999,42.3986198
2807,Binny's - Evanston,1111 Chicago Ave,Evanston,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.6798371,42.0379587
2811,Di Carlo's Armanetti Liquors,515 N Western Ave,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.6863491,41.89126479999999
2812,Beatnik,1604-1608 W Chicago Ave,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.6676451,41.8963309
2817,Big Star Wicker Park,1531 N Damen Ave,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.6771306,41.9091576
2818,Big Star Wrigley,3638-3640 N Clark St,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.6575979,41.94804200000001
2819,Violet Hour,1520 N Damen Ave,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.67777009999999,41.9090324
2820,Avec - West Loop,615 W Randolph St,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.6433878,41.8842016
2821,Beauty Bar,1444 W Chicago Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6641616,41.8963975
2822,Ruin Daily,328 S Jefferson St,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.6426721,41.87713
2823,DMK Burger Bar,2954 N Sheffield Ave,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.65414729999999,41.9360565
2825,Fishbar,2956 N Sheffield Ave,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.65419989999999,41.93610530000001
2830,Weber Grill - Schaumburg,1010 N Meacham Rd,Schaumburg,On Premise,Illinois,<b class=pill-green>Active</b>,-88.046013,42.0469943
2831,Pete's Fresh Market - Pulaski,4343 S Pulaski Rd,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.72232489999999,41.8139054
2833,Pete's Fresh Market #6,2526 W Cermak Rd,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.6893876,41.8532112
2835,Pete's Fresh Market - Madison,2333 W Madison St,Chicago,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.6856373,41.8805371
2836,Pete's Fresh Market - BV,10280 S Harlem Ave,Bridgeview,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.80046279999999,41.7049832
2837,Pete's Fresh Market 259 Lake,259 Lake St,Oak Park,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.78263579999999,41.8879251
2838,Pete's Fresh Market - WB,840 Plainfield Rd,Willowbrook,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.9431305,41.762978
2840,Rizzo's Bar & Inn,3658 N Clark St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.65792449999999,41.9486351
2842,Pete's Fresh Market - CC,1968 Sibley Blvd,Calumet City,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.5727979,41.6241257
2843,Horseshoe Inn,9639 Irving Park Rd,Schiller Park,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.867998,41.954822
2844,Morton's - Naperville,1751 Freedom Dr,Naperville,On Premise,Illinois,<b class=pill-green>Active</b>,-88.12677459999999,41.8030111
2849,Talbott Hotel,10-20 E Delaware Pl,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.62793189999999,41.8993009
2850,Sociale & Cafe Press,800 S Clark St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.63091299999999,41.8717573
2851,Seasons 52 - Schaumburg,1770 E Higgins Rd,Schaumburg,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-88.03619399999999,42.0386704
2852,Lady Gregory's,5254-5260 N Clark St,Chicago,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.66848659999999,41.9777796
2853,Seasons 52 #4522,3 Oakbrook Center,Oak Brook,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.9554273,41.8497039
2856,312 Chicago,136 N LaSalle St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.63272189999999,41.884325
2857,Hotel Allegro,171 W Randolph St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.63347110000001,41.8842967
2858,Hubbard Inn,110 W Hubbard St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.63161839999999,41.8901552
2859,Joy District,112-114 W Hubbard St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6317742,41.8902332
2861,Bar Siena,832 W Randolph St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6489055,41.8846997
2863,Siena Tavern,51 W Kinzie St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.62988229999999,41.88907469999999
2865,Hecho en Oak Park,1053 Lake St,Oak Park,On Premise,Illinois,<b class=pill-green>Active</b>,-87.8021145,41.8884146
2866,Bavarian Lodge,1800 Ogden Ave,Lisle,On Premise,Illinois,<b class=pill-green>Active</b>,-88.08736639999999,41.8004611
2867,USA Beverage,7200 Madison St,Forest Park,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.80487119999999,41.8795387
2868,Route 66 Beverage,6847 Ogden Ave,Berwyn,Off Premise,Illinois,<b class=pill-green>Active</b>,-87.7947192,41.8268479
2869,Pazzi di Pizza,105 S York St,Elmhurst,On Premise,Illinois,<b class=pill-green>Active</b>,-87.9396842,41.8989808
2871,Cork Keg & Spirits - LG,1000 E 31st St,La Grange Park,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.86370219999999,41.8343524
2872,Midtown Athletic & Hotel,2444 N Elston Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.67922729999999,41.9255731
2873,Gia Mia - Wheaton,106 N Hale St,Wheaton,On Premise,Illinois,<b class=pill-green>Active</b>,-88.1084101,41.8651749
2874,Centennial Crafted Beer,733 N LaSalle St,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6324626,41.8958084
2875,"Joe's Seafood, Prime Steak",60 E Grand Ave,Chicago,On Premise,Illinois,<b class=pill-green>Active</b>,-87.6256681,41.8919893
2877,Grill 89,800 E Ogden Ave,Westmont,On Premise,Illinois,<b class=pill-green>Active</b>,-87.95033749999999,41.81101719999999
2878,Mike Ditka's - Oakbrook,2 Mid America Plz,Oakbrook Terrace,On Premise,Illinois,<b class=pill-green>Active</b>,-87.95832659999999,41.8483886
2879,Michael Jordan's Restaurant,1225 W 22nd St,Oak Brook,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.94984769999999,41.8462663
2880,Empire,48 W Chicago Ave,Naperville,On Premise,Illinois,<b class=pill-green>Active</b>,-88.1493141,41.7713595
2881,Liquor N Wine #2,2460 W Main St,St Charles,Off Premise,Illinois,<b class=pill-green>Active</b>,-88.34434879999999,41.9137227
2882,Galena Brewing Company,227 N Main St,Galena,On Premise,Illinois,<b class=pill-green>Active</b>,-90.42618159999999,42.4168278
2883,Galena River Wine & Cheese,420 S Main St,Galena,Off Premise,Illinois,<b class=pill-green>Active</b>,-90.4303499,42.4132061
2884,James Joyce Irish Pub,7138 W Windsor Ave,Berwyn,On Premise,Illinois,<b class=pill-green>Active</b>,-87.8024025,41.8308807
2885,Mora,24108 W Lockport St,Plainfield,On Premise,Illinois,<b class=pill-green>Active</b>,-88.2056563,41.6086877
2886,Libertad,7931 Lincoln Ave,Skokie,On Premise,Illinois,<b class=pill-green>Active</b>,-87.75505559999999,42.0255488
2888,Chet's Melody Lounge,7400 S Archer Rd,Justice,On/Off Premise Combined,Illinois,<b class=pill-green>Active</b>,-87.82010079999999,41.7685454
2889,Topaz Cafe,780 Village Center Dr,Burr Ridge,On Premise,Illinois,<b class=pill-green>Active</b>,-87.9114902,41.7535586
2890,Citrine Cafe LLC,100 S Oak Park Ave,Oak Park,On Premise,Illinois,<b class=pill-green>Active</b>,-87.7942044,41.8866256
2891,Fire Bar and Grill,435 Angela Ln,Crystal Lake,On Premise,Illinois,<b class=pill-green>Active</b>,-88.3363042,42.1976281
2894,Benihana - Schaumburg,1200 E Higgins Rd,Schaumburg,On Premise,Illinois,<b class=pill-green>Active</b>,-88.0496421,42.0401361
